household_id,timestamp,usage_m3,district,type,household_size,lat,lon,temperature,supply_node,feedback
H0023,2025-10-08 03:00:00,0.187,South,residential,3,12.946463,80.211189,17.23,Node_1,
H0341,2025-10-08 03:00:00,0.261,Central,commercial,3,12.99831,80.189771,14.33,Node_8,
H0434,2025-10-08 03:00:00,0.136,East,residential,3,12.946662,80.211106,12.66,Node_5,
H0717,2025-10-08 03:00:00,0.178,East,residential,3,12.963333,80.216189,14.89,Node_8,
H0374,2025-10-08 03:00:00,0.076,East,residential,2,12.978754,80.217633,20.18,Node_8,
H0231,2025-10-08 03:00:00,0.223,North,residential,4,12.955863,80.182017,12.68,Node_8,leak in pipeline near main road
H0494,2025-10-08 04:00:00,0.242,East,residential,3,12.961639,80.189488,17.98,Node_1,
H0353,2025-10-08 04:00:00,0.306,East,residential,5,12.936986,80.152813,13.99,Node_8,
H0121,2025-10-08 04:00:00,0.234,Central,residential,3,12.930593,80.222127,9.18,Node_10,
H0402,2025-10-08 04:00:00,0.09,Central,residential,2,12.969977,80.179316,10.52,Node_4,
H0436,2025-10-08 04:00:00,0.278,South,commercial,2,12.948978,80.207927,14.56,Node_6,
H0079,2025-10-08 04:00:00,0.136,West,residential,2,12.906922,80.155639,14.05,Node_5,excellent timely supply
H0662,2025-10-08 04:00:00,0.111,North,residential,2,12.956988,80.173141,19.78,Node_2,
H0200,2025-10-08 04:00:00,0.083,West,residential,2,12.897059,80.162769,10.7,Node_7,
H0040,2025-10-08 04:00:00,0.242,North,residential,3,12.978042,80.190382,12.66,Node_4,
H0713,2025-10-08 05:00:00,0.353,Central,commercial,3,12.890731,80.238622,11.89,Node_6,
H0062,2025-10-08 05:00:00,0.21,South,residential,4,12.943567,80.185219,5.22,Node_10,no water since yesterday evening
H0224,2025-10-08 05:00:00,0.115,South,residential,2,12.904198,80.216794,16.66,Node_7,
H0757,2025-10-08 05:00:00,0.14,East,residential,2,12.956748,80.170905,14.12,Node_2,
H0076,2025-10-08 05:00:00,0.144,North,residential,2,12.888014,80.253474,14.46,Node_8,
H0415,2025-10-08 05:00:00,0.215,South,residential,4,12.942194,80.175739,11.61,Node_2,
H0283,2025-10-08 06:00:00,0.179,East,residential,3,12.94349,80.279386,12.04,Node_6,
H0187,2025-10-08 06:00:00,0.355,East,commercial,4,12.951564,80.232631,17.81,Node_5,
H0021,2025-10-08 06:00:00,0.287,North,commercial,3,12.928487,80.193267,7.7,Node_4,
H0077,2025-10-08 06:00:00,0.068,Central,residential,2,12.962532,80.181655,10.1,Node_1,
H0215,2025-10-08 06:00:00,0.123,West,residential,3,12.911927,80.132965,13.38,Node_1,
H0596,2025-10-08 06:00:00,0.204,West,residential,4,12.945682,80.262839,15.92,Node_3,
H0318,2025-10-08 06:00:00,0.095,North,residential,2,12.952376,80.253626,12.81,Node_9,low water pressure in the morning
H0452,2025-10-08 07:00:00,0.379,East,commercial,1,13.005684,80.192581,13.24,Node_4,
H0716,2025-10-08 07:00:00,0.146,South,residential,3,12.943868,80.225628,11.81,Node_7,
H0372,2025-10-08 07:00:00,0.413,South,commercial,5,12.938746,80.21371,18.0,Node_4,
H0534,2025-10-08 07:00:00,0.167,Central,residential,3,12.967891,80.187084,9.53,Node_5,
H0773,2025-10-08 07:00:00,0.16,North,residential,3,12.96501,80.246118,14.0,Node_1,
H0453,2025-10-08 07:00:00,0.17,West,residential,2,12.919719,80.157356,12.19,Node_5,
H0414,2025-10-08 07:00:00,0.264,West,residential,3,12.962651,80.193423,12.99,Node_6,
H0475,2025-10-08 08:00:00,0.292,North,residential,4,12.945762,80.187258,14.45,Node_10,
H0723,2025-10-08 08:00:00,0.27,North,residential,3,12.926805,80.178932,14.29,Node_8,
H0290,2025-10-08 08:00:00,0.128,East,residential,3,12.920256,80.219958,12.83,Node_2,
H0612,2025-10-08 08:00:00,0.283,Central,residential,5,12.93798,80.220466,12.49,Node_3,
H0604,2025-10-08 08:00:00,0.146,Central,residential,2,12.956378,80.185547,11.58,Node_10,
H0247,2025-10-08 08:00:00,0.223,South,residential,3,12.937318,80.208681,14.02,Node_5,
H0419,2025-10-08 09:00:00,0.168,West,residential,3,12.884464,80.180718,17.08,Node_4,
H0014,2025-10-08 09:00:00,0.213,Central,residential,3,12.94267,80.189043,12.48,Node_7,
H0641,2025-10-08 09:00:00,0.132,East,residential,3,12.946468,80.174084,18.55,Node_8,
H0719,2025-10-08 09:00:00,0.125,Central,residential,2,12.864135,80.189794,10.45,Node_4,
H0456,2025-10-08 09:00:00,0.235,West,residential,4,12.967442,80.214754,9.83,Node_5,
H0551,2025-10-08 09:00:00,0.324,North,residential,4,12.909609,80.22146,11.33,Node_9,
H0598,2025-10-08 09:00:00,0.215,West,residential,4,12.973303,80.216071,4.96,Node_3,
H0302,2025-10-08 09:00:00,0.056,East,residential,2,12.874098,80.200809,12.44,Node_1,
H0472,2025-10-08 10:00:00,0.356,South,commercial,2,12.944322,80.258222,11.76,Node_3,
H0211,2025-10-08 10:00:00,0.23,Central,residential,5,12.936721,80.205137,10.98,Node_1,
H0323,2025-10-08 10:00:00,0.233,North,residential,6,12.980998,80.1807,14.73,Node_8,
H0138,2025-10-08 10:00:00,0.287,West,commercial,3,12.988339,80.187876,12.7,Node_6,
H0167,2025-10-08 11:00:00,0.293,South,residential,5,12.957153,80.169915,15.3,Node_3,
H0662,2025-10-08 11:00:00,0.169,North,residential,2,12.958814,80.17368,15.23,Node_2,
H0797,2025-10-08 11:00:00,0.234,West,commercial,2,12.95057,80.201854,7.75,Node_9,
H0711,2025-10-08 11:00:00,0.133,North,residential,4,12.937763,80.179539,11.18,Node_2,
H0155,2025-10-08 11:00:00,0.067,East,residential,3,12.939819,80.186604,13.47,Node_8,
H0542,2025-10-08 11:00:00,0.137,West,residential,2,12.931149,80.227785,18.68,Node_5,
H0367,2025-10-08 11:00:00,0.199,West,residential,2,12.917845,80.115882,15.17,Node_7,
H0778,2025-10-08 11:00:00,0.109,East,residential,3,12.95403,80.181069,18.11,Node_6,
H0138,2025-10-08 11:00:00,0.354,West,commercial,3,12.990356,80.189288,15.43,Node_5,
H0050,2025-10-08 11:00:00,0.209,West,residential,4,12.956128,80.204746,15.45,Node_3,
H0054,2025-10-08 11:00:00,0.171,West,residential,4,13.017261,80.253227,19.39,Node_5,
H0595,2025-10-08 12:00:00,0.124,South,residential,2,12.932433,80.136222,9.65,Node_5,
H0605,2025-10-08 12:00:00,0.209,South,residential,4,12.931809,80.228918,15.51,Node_10,
H0473,2025-10-08 12:00:00,0.121,South,residential,4,12.977113,80.235849,13.03,Node_3,
H0457,2025-10-08 12:00:00,0.117,East,residential,3,12.94095,80.178717,20.24,Node_4,
H0242,2025-10-08 12:00:00,0.242,South,residential,5,12.964167,80.162487,16.39,Node_6,
H0447,2025-10-08 12:00:00,0.237,Central,residential,5,12.897539,80.235803,11.69,Node_10,
H0171,2025-10-08 12:00:00,0.053,South,residential,1,12.963791,80.177815,11.94,Node_1,uneven supply across district tap water brown sometimes
H0101,2025-10-08 12:00:00,0.095,South,residential,1,12.982968,80.148094,19.71,Node_6,
H0485,2025-10-08 12:00:00,0.163,East,commercial,3,12.915606,80.23207,11.28,Node_8,requests for improved water quality no water since yesterday evening
H0034,2025-10-08 12:00:00,0.258,North,commercial,5,12.904629,80.235167,12.62,Node_10,
H0749,2025-10-08 12:00:00,0.223,South,residential,3,12.942288,80.19134,14.84,Node_2,
H0078,2025-10-08 12:00:00,0.139,East,residential,2,12.935177,80.204683,16.94,Node_9,
H0339,2025-10-08 13:00:00,0.021,West,residential,1,12.926845,80.219806,13.37,Node_2,requests for improved water quality dirty water smell
H0390,2025-10-08 13:00:00,0.175,West,residential,4,12.939241,80.214394,8.39,Node_1,
H0729,2025-10-08 13:00:00,0.243,South,commercial,4,12.957921,80.242598,17.83,Node_8,
H0500,2025-10-08 13:00:00,0.01,East,residential,1,12.943159,80.163504,14.34,Node_2,
H0781,2025-10-08 13:00:00,0.083,East,residential,4,12.957916,80.238286,12.09,Node_5,
H0560,2025-10-08 13:00:00,0.139,East,residential,4,12.963447,80.22018,16.76,Node_6,
H0530,2025-10-08 13:00:00,0.253,South,commercial,4,12.982501,80.229089,22.01,Node_3,
H0148,2025-10-08 13:00:00,0.174,East,commercial,3,12.985929,80.176978,17.29,Node_5,
H0192,2025-10-08 14:00:00,0.01,South,residential,2,12.942329,80.174419,11.99,Node_1,
H0381,2025-10-08 14:00:00,0.313,East,commercial,3,12.917427,80.213941,16.12,Node_10,
H0393,2025-10-08 14:00:00,0.282,Central,commercial,4,12.967653,80.229367,16.99,Node_7,
H0256,2025-10-08 14:00:00,0.131,North,residential,3,12.921258,80.220587,11.11,Node_7,
H0340,2025-10-08 14:00:00,0.184,Central,residential,3,12.937575,80.177872,14.65,Node_10,
H0074,2025-10-08 14:00:00,0.145,Central,residential,4,12.891331,80.183341,15.4,Node_8,
H0476,2025-10-08 14:00:00,0.109,Central,residential,3,12.907894,80.190448,16.99,Node_4,
H0401,2025-10-08 14:00:00,0.121,East,residential,3,12.976881,80.252778,15.06,Node_1,
H0134,2025-10-08 14:00:00,0.167,South,residential,5,12.924697,80.209697,14.4,Node_7,
H0123,2025-10-08 14:00:00,0.11,South,residential,2,12.923735,80.14355,11.86,Node_10,
H0413,2025-10-08 14:00:00,0.01,North,residential,1,12.939952,80.175048,14.47,Node_10,
H0037,2025-10-08 15:00:00,0.133,North,residential,4,13.006068,80.214965,13.84,Node_3,water outage during weekend low water pressure in the morning
H0424,2025-10-08 15:00:00,0.111,North,residential,3,13.02884,80.185217,10.13,Node_5,
H0206,2025-10-08 15:00:00,0.214,North,commercial,5,12.939192,80.177216,15.2,Node_6,
H0543,2025-10-08 15:00:00,0.124,East,residential,3,12.944256,80.184292,11.37,Node_5,
H0560,2025-10-08 15:00:00,0.144,East,residential,4,12.958809,80.217671,15.37,Node_8,
H0717,2025-10-08 15:00:00,0.052,East,residential,3,12.962624,80.212409,12.05,Node_8,
H0259,2025-10-08 15:00:00,0.291,East,commercial,3,12.983022,80.231937,15.03,Node_10,
H0715,2025-10-08 15:00:00,0.133,North,residential,3,12.950094,80.212371,17.94,Node_6,
H0459,2025-10-08 16:00:00,0.3,Central,residential,6,12.891183,80.207904,17.06,Node_8,
H0509,2025-10-08 16:00:00,0.143,North,residential,4,12.93725,80.183773,12.81,Node_9,
H0073,2025-10-08 16:00:00,0.01,Central,residential,1,12.961251,80.199929,14.33,Node_8,tap water brown sometimes
H0023,2025-10-08 16:00:00,0.066,South,residential,3,12.94373,80.211094,12.39,Node_8,
H0119,2025-10-08 16:00:00,0.01,South,residential,2,12.931724,80.187112,7.6,Node_6,
H0170,2025-10-08 16:00:00,0.15,East,residential,2,12.949492,80.222687,18.9,Node_5,
H0010,2025-10-08 16:00:00,0.058,North,residential,1,12.921311,80.152357,8.86,Node_6,
H0603,2025-10-08 16:00:00,0.178,South,residential,2,12.938633,80.155255,17.72,Node_3,
H0532,2025-10-08 16:00:00,0.157,South,residential,2,12.911558,80.164315,15.59,Node_4,
H0164,2025-10-08 16:00:00,0.134,East,residential,3,12.979695,80.202628,17.52,Node_4,
H0267,2025-10-08 16:00:00,0.246,North,residential,4,12.932959,80.266963,17.49,Node_5,
H0043,2025-10-08 16:00:00,0.26,North,commercial,6,12.943477,80.222899,13.46,Node_1,
H0018,2025-10-08 16:00:00,0.222,South,residential,5,12.932902,80.154028,9.56,Node_5,
H0771,2025-10-08 17:00:00,0.218,East,residential,4,12.924804,80.203071,13.53,Node_2,
H0250,2025-10-08 17:00:00,0.01,North,residential,1,12.97748,80.23704,11.93,Node_3,
H0339,2025-10-08 17:00:00,0.032,West,residential,1,12.926405,80.217782,13.56,Node_7,requests for improved water quality dirty water smell
H0090,2025-10-08 17:00:00,0.319,East,residential,6,12.894266,80.206554,15.87,Node_1,requests for improved water quality low water pressure in the morning
H0739,2025-10-08 17:00:00,0.24,North,commercial,3,12.949959,80.282285,16.85,Node_5,
H0300,2025-10-08 17:00:00,0.133,North,residential,2,12.917125,80.237271,12.28,Node_9,
H0779,2025-10-08 18:00:00,0.087,Central,residential,2,12.931029,80.194247,10.8,Node_10,
H0054,2025-10-08 18:00:00,0.275,West,residential,4,13.022957,80.255544,16.12,Node_5,
H0688,2025-10-08 18:00:00,0.156,West,residential,3,12.984824,80.184413,14.28,Node_2,water outage during weekend tap water brown sometimes
H0307,2025-10-08 19:00:00,0.286,Central,residential,4,12.930859,80.188902,13.57,Node_7,
H0361,2025-10-08 19:00:00,0.27,East,residential,5,12.95366,80.219171,13.87,Node_3,
H0690,2025-10-08 19:00:00,0.184,West,residential,3,12.963487,80.212953,12.73,Node_3,
H0390,2025-10-08 19:00:00,0.194,West,residential,4,12.936882,80.217359,15.17,Node_8,
H0584,2025-10-08 19:00:00,0.288,East,residential,3,12.980767,80.229086,15.25,Node_10,
H0304,2025-10-08 19:00:00,0.082,Central,residential,3,12.86492,80.207901,16.13,Node_7,leak in pipeline near main road
H0058,2025-10-08 19:00:00,0.358,West,residential,6,12.964523,80.251055,14.21,Node_10,
H0210,2025-10-08 19:00:00,0.426,West,residential,6,12.98692,80.158896,18.2,Node_7,
H0578,2025-10-08 19:00:00,0.323,North,commercial,4,12.955839,80.205124,14.36,Node_2,
H0017,2025-10-08 19:00:00,0.204,East,residential,3,12.95457,80.190567,18.09,Node_5,
H0233,2025-10-08 20:00:00,0.233,West,residential,5,12.991639,80.209331,14.11,Node_5,
H0351,2025-10-08 20:00:00,0.182,South,residential,3,12.937504,80.169247,14.25,Node_5,
H0157,2025-10-08 20:00:00,0.043,East,residential,2,12.980819,80.237687,13.57,Node_4,
H0565,2025-10-08 20:00:00,0.129,West,residential,2,12.967192,80.195851,13.55,Node_8,
H0235,2025-10-08 20:00:00,0.04,North,residential,2,12.940719,80.214527,14.26,Node_1,
H0371,2025-10-08 20:00:00,0.191,South,residential,3,12.952909,80.247715,9.38,Node_8,leak in pipeline near main road
H0495,2025-10-08 21:00:00,0.255,East,residential,4,12.927512,80.160434,12.37,Node_6,
H0009,2025-10-08 21:00:00,0.157,East,residential,2,12.974021,80.205672,15.96,Node_9,tap water brown sometimes
H0623,2025-10-08 21:00:00,0.127,West,residential,4,12.927482,80.184082,13.19,Node_9,
H0020,2025-10-08 21:00:00,0.225,Central,residential,4,12.957505,80.207519,15.44,Node_7,
H0008,2025-10-08 21:00:00,0.265,North,commercial,3,12.911512,80.231999,15.41,Node_3,
H0494,2025-10-08 21:00:00,0.132,East,residential,3,12.959602,80.189435,15.3,Node_2,
H0244,2025-10-08 21:00:00,0.262,North,residential,6,12.963393,80.189083,12.45,Node_4,uneven supply across district
H0069,2025-10-08 21:00:00,0.048,West,residential,2,12.973544,80.219897,11.45,Node_7,
H0009,2025-10-08 21:00:00,0.064,East,residential,2,12.970818,80.206227,14.4,Node_3,tap water brown sometimes
H0490,2025-10-08 21:00:00,0.245,West,residential,3,12.938255,80.195226,10.26,Node_2,
H0179,2025-10-08 21:00:00,0.37,East,commercial,4,12.970256,80.2319,15.42,Node_5,
H0005,2025-10-08 22:00:00,0.113,West,residential,3,12.930056,80.203491,12.39,Node_4,
H0048,2025-10-08 22:00:00,0.128,West,residential,3,12.976702,80.181321,10.83,Node_8,
H0043,2025-10-08 22:00:00,0.231,North,commercial,6,12.942966,80.220526,13.48,Node_9,
H0430,2025-10-08 22:00:00,0.01,South,residential,3,12.92199,80.185539,14.48,Node_4,
H0224,2025-10-08 22:00:00,0.158,South,residential,2,12.902674,80.216935,17.56,Node_3,
H0109,2025-10-08 22:00:00,0.159,South,residential,4,12.932899,80.208215,19.29,Node_8,
H0548,2025-10-08 22:00:00,0.141,East,residential,3,12.925554,80.180543,11.19,Node_1,
H0429,2025-10-08 22:00:00,0.12,East,residential,4,12.983323,80.235342,15.85,Node_5,
H0461,2025-10-08 22:00:00,0.223,North,residential,3,12.926692,80.17472,14.83,Node_1,
H0510,2025-10-08 23:00:00,0.136,South,commercial,6,12.910497,80.151973,12.23,Node_10,
H0241,2025-10-08 23:00:00,0.149,West,residential,5,12.945039,80.225127,19.19,Node_10,
H0055,2025-10-08 23:00:00,0.168,East,residential,6,12.889591,80.2032,15.76,Node_8,
H0095,2025-10-08 23:00:00,0.23,South,residential,5,12.947594,80.200374,13.53,Node_1,
H0542,2025-10-08 23:00:00,0.09,West,residential,2,12.927206,80.227953,19.24,Node_10,
H0387,2025-10-08 23:00:00,0.116,West,residential,2,12.940657,80.175782,15.06,Node_9,
H0381,2025-10-08 23:00:00,0.201,East,commercial,3,12.91734,80.210563,13.49,Node_4,
H0432,2025-10-08 23:00:00,0.072,East,residential,4,12.901325,80.236662,9.78,Node_9,
H0315,2025-10-08 23:00:00,0.166,South,residential,4,12.931671,80.229133,13.96,Node_8,
H0726,2025-10-08 23:00:00,0.069,West,residential,2,12.965905,80.236094,13.94,Node_3,
H0028,2025-10-09 00:00:00,0.116,South,residential,3,12.994047,80.241579,13.88,Node_2,
H0414,2025-10-09 00:00:00,0.192,West,residential,3,12.962752,80.197474,17.64,Node_7,
H0032,2025-10-09 00:00:00,0.131,Central,residential,3,12.939616,80.215902,17.08,Node_7,
H0703,2025-10-09 00:00:00,0.115,West,residential,3,12.941763,80.207749,17.08,Node_3,
H0592,2025-10-09 00:00:00,0.277,South,residential,5,12.93986,80.225495,15.97,Node_8,
H0254,2025-10-09 00:00:00,0.029,South,residential,1,12.954304,80.211087,12.54,Node_7,
H0677,2025-10-09 00:00:00,0.126,West,residential,2,12.934363,80.166642,16.65,Node_3,
H0487,2025-10-09 00:00:00,0.077,South,residential,3,12.953061,80.246581,16.26,Node_2,
H0574,2025-10-09 00:00:00,0.137,South,residential,3,12.884376,80.216968,16.87,Node_6,
H0159,2025-10-09 00:00:00,0.083,North,residential,2,12.942386,80.188599,13.11,Node_10,leak in pipeline near main road billing incorrect high amount
H0418,2025-10-09 01:00:00,0.199,East,residential,4,12.956223,80.182653,16.56,Node_8,
H0719,2025-10-09 01:00:00,0.018,Central,residential,2,12.864666,80.193484,18.83,Node_2,
H0595,2025-10-09 01:00:00,0.01,South,residential,2,12.932813,80.133803,15.84,Node_7,
H0584,2025-10-09 01:00:00,0.234,East,residential,3,12.984293,80.228516,10.33,Node_7,
H0542,2025-10-09 01:00:00,0.121,West,residential,2,12.930125,80.228076,11.51,Node_8,
H0407,2025-10-09 01:00:00,0.169,East,residential,4,12.998673,80.221135,14.44,Node_9,
H0221,2025-10-09 02:00:00,0.22,West,residential,4,12.971229,80.240588,18.04,Node_5,
H0136,2025-10-09 02:00:00,0.191,East,residential,5,12.933378,80.215377,11.39,Node_5,
H0161,2025-10-09 02:00:00,0.152,South,residential,5,12.956713,80.162048,11.85,Node_9,
H0564,2025-10-09 02:00:00,0.106,Central,residential,2,12.991057,80.219076,10.15,Node_4,
H0628,2025-10-09 02:00:00,0.174,East,residential,3,12.925954,80.196624,15.27,Node_8,
H0434,2025-10-09 02:00:00,0.094,East,residential,3,12.946311,80.212251,15.34,Node_2,
H0198,2025-10-09 03:00:00,0.107,South,residential,3,12.927391,80.206034,16.87,Node_7,
H0023,2025-10-09 03:00:00,0.119,South,residential,3,12.945831,80.215547,16.02,Node_4,
H0075,2025-10-09 03:00:00,0.205,South,residential,4,12.966956,80.218392,11.66,Node_5,leak in pipeline near main road
H0297,2025-10-09 03:00:00,0.12,East,residential,3,12.951037,80.225676,16.29,Node_3,
H0689,2025-10-09 03:00:00,0.01,South,residential,2,12.902647,80.11713,12.41,Node_3,
H0745,2025-10-09 03:00:00,0.06,East,residential,2,12.959972,80.217881,14.68,Node_10,
H0646,2025-10-09 03:00:00,0.18,South,commercial,3,12.932066,80.138865,10.67,Node_8,
H0297,2025-10-09 03:00:00,0.119,East,residential,3,12.95082,80.224439,11.5,Node_3,
H0481,2025-10-09 03:00:00,0.057,South,residential,2,12.940157,80.21456,10.93,Node_2,
H0572,2025-10-09 03:00:00,0.055,North,residential,2,12.965872,80.166543,14.72,Node_2,leak in pipeline near main road no water since yesterday evening
H0472,2025-10-09 03:00:00,0.277,South,commercial,2,12.948421,80.256515,13.12,Node_10,
H0616,2025-10-09 04:00:00,0.148,South,residential,2,12.989482,80.217967,12.65,Node_2,
H0683,2025-10-09 04:00:00,0.201,North,residential,3,12.991488,80.219727,13.03,Node_6,
H0150,2025-10-09 04:00:00,0.274,East,residential,5,12.981562,80.144076,10.91,Node_7,
H0112,2025-10-09 04:00:00,0.161,East,residential,3,12.97815,80.169814,12.48,Node_6,
H0595,2025-10-09 04:00:00,0.051,South,residential,2,12.93035,80.133539,14.09,Node_3,
H0381,2025-10-09 04:00:00,0.356,East,commercial,3,12.918458,80.217117,16.07,Node_6,
H0592,2025-10-09 04:00:00,0.296,South,residential,5,12.942137,80.227349,17.67,Node_4,
H0313,2025-10-09 04:00:00,0.25,East,residential,4,12.947735,80.17158,17.79,Node_4,billing incorrect high amount dirty water smell
H0222,2025-10-09 04:00:00,0.296,North,residential,5,12.985094,80.213961,12.77,Node_4,
H0429,2025-10-09 05:00:00,0.191,East,residential,4,12.979954,80.231034,12.73,Node_8,
H0476,2025-10-09 05:00:00,0.174,Central,residential,3,12.908994,80.192787,13.66,Node_5,
H0288,2025-10-09 05:00:00,0.198,Central,residential,3,12.912499,80.16371,16.12,Node_1,
H0500,2025-10-09 05:00:00,0.123,East,residential,1,12.944609,80.162693,11.43,Node_8,
H0668,2025-10-09 06:00:00,0.359,Central,commercial,4,12.918863,80.169779,13.03,Node_4,billing incorrect high amount requests for improved water quality
H0518,2025-10-09 06:00:00,0.078,East,residential,3,12.932094,80.173154,11.86,Node_10,
H0474,2025-10-09 06:00:00,0.307,Central,residential,6,12.918642,80.233617,15.85,Node_7,
H0685,2025-10-09 06:00:00,0.351,Central,residential,6,12.891316,80.175822,15.63,Node_4,
